,path,emotion
1280,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/648.wav,negative
1281,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6485.wav,negative
1283,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6502.wav,negative
1285,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/651.wav,negative
1286,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6510.wav,negative
1287,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6527.wav,negative
1288,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6528.wav,negative
1289,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6535.wav,negative
1290,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6556.wav,negative
1291,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6557.wav,negative
1292,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6559.wav,negative
1293,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6573.wav,negative
1296,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6592.wav,negative
1297,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/660.wav,negative
1298,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6602.wav,negative
1299,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6607.wav,negative
1301,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6609.wav,negative
1302,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/661.wav,negative
1303,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6616.wav,negative
1304,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/663.wav,negative
1306,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/664.wav,negative
1307,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/665.wav,negative
1308,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6651.wav,negative
1309,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6668.wav,negative
1310,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6672.wav,negative
1311,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6673.wav,negative
1312,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6676.wav,negative
1313,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/668.wav,negative
1317,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6707.wav,negative
1318,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6708.wav,negative
1320,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6710.wav,negative
1323,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6736.wav,negative
1326,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/675.wav,negative
1327,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6757.wav,negative
1328,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6758.wav,negative
1329,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6759.wav,negative
1330,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6768.wav,negative
1333,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6780.wav,negative
1334,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/681.wav,negative
1335,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6811.wav,negative
1337,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6838.wav,negative
1340,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/6846.wav,negative
1342,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/690.wav,negative
1343,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/693.wav,negative
1344,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/698.wav,negative
1345,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/7.wav,negative
1346,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/70.wav,negative
1348,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/709.wav,negative
1350,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/724.wav,negative
1353,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/745.wav,negative
1354,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/746.wav,negative
1355,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/75.wav,negative
1357,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/759.wav,negative
1358,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/762.wav,negative
1359,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/769.wav,negative
1361,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/772.wav,negative
1362,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/773.wav,negative
1363,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/775.wav,negative
1364,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/776.wav,negative
1365,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/777.wav,negative
1366,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/778.wav,negative
1367,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/787.wav,negative
1370,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/796.wav,negative
1374,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/816.wav,negative
1376,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/820.wav,negative
1377,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/824.wav,negative
1379,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/827.wav,negative
1380,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/828.wav,negative
1381,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/833.wav,negative
1384,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/839.wav,negative
1385,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/842.wav,negative
1387,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/848.wav,negative
1388,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/849.wav,negative
1389,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/85.wav,negative
1391,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/855.wav,negative
1392,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/857.wav,negative
1393,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/859.wav,negative
1394,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/864.wav,negative
1395,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/875.wav,negative
1396,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/881.wav,negative
1397,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/883.wav,negative
1399,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/890.wav,negative
1400,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/90.wav,negative
1401,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/900.wav,negative
1402,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/903.wav,negative
1404,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/911.wav,negative
1405,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/915.wav,negative
1407,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/925.wav,negative
1409,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/928.wav,negative
1411,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/934.wav,negative
1412,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/94.wav,negative
1413,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/943.wav,negative
1414,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/948.wav,negative
1415,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/951.wav,negative
1416,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/952.wav,negative
1417,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/954.wav,negative
1420,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/960.wav,negative
1421,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/962.wav,negative
1422,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/964.wav,negative
1423,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/97.wav,negative
1425,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/980.wav,negative
1428,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/995.wav,negative
1429,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/997.wav,negative
1430,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/998.wav,negative
1431,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/100.wav,positive
1432,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1003.wav,positive
1434,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1008.wav,positive
1436,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1022.wav,positive
1437,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1025.wav,positive
1438,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1029.wav,positive
1440,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1034.wav,positive
1442,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1037.wav,positive
1443,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1041.wav,positive
1444,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1043.wav,positive
1445,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1044.wav,positive
1446,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1046.wav,positive
1447,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1047.wav,positive
1448,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1048.wav,positive
1452,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1065.wav,positive
1453,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1092.wav,positive
1455,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1099.wav,positive
1456,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1103.wav,positive
1457,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1107.wav,positive
1458,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1108.wav,positive
1459,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1125.wav,positive
1460,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1135.wav,positive
1461,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/115.wav,positive
1462,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1186.wav,positive
1465,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1213.wav,positive
1466,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1221.wav,positive
1469,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1226.wav,positive
1470,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1228.wav,positive
1471,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1235.wav,positive
1472,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1237.wav,positive
1474,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1246.wav,positive
1475,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1254.wav,positive
1476,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1273.wav,positive
1478,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1282.wav,positive
1479,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1287.wav,positive
1481,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1299.wav,positive
1482,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1308.wav,positive
1483,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1317.wav,positive
1486,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1339.wav,positive
1488,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1346.wav,positive
1489,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1348.wav,positive
1490,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1355.wav,positive
1491,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1369.wav,positive
1492,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1379.wav,positive
1493,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1397.wav,positive
1494,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1400.wav,positive
1495,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1402.wav,positive
1496,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1430.wav,positive
1497,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1432.wav,positive
1498,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1433.wav,positive
1499,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1435.wav,positive
1500,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1437.wav,positive
1501,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1443.wav,positive
1502,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1458.wav,positive
1503,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1461.wav,positive
1504,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1476.wav,positive
1506,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1489.wav,positive
1508,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1493.wav,positive
1510,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1529.wav,positive
1512,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1539.wav,positive
1513,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1561.wav,positive
1514,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1562.wav,positive
1515,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1565.wav,positive
1516,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1570.wav,positive
1517,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1589.wav,positive
1518,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/16.wav,positive
1522,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1623.wav,positive
1525,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1633.wav,positive
1528,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1638.wav,positive
1529,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1639.wav,positive
1531,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1665.wav,positive
1533,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1687.wav,positive
1534,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1690.wav,positive
1537,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1706.wav,positive
1538,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1711.wav,positive
1539,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/1716.wav,positive
